Date,Open,High,Low,Close,Adj Close,Volume,SMA 5.0,SMA 10.0,SMA 20.0,SMA 30.0,SMA 50.0,SMA 100.0,SMA 200.0,EMA 5.0,EMA 12.0,EMA 26.0,EMA 30.0,EMA 50.0,EMA 100.0,EMA 200.0,RSI 7.0,RSI 14.0,RSI 28.0,MACD 265,MACD Signal 5265,MACD Signal 9265,MACD 2612,MACD Signal 52612,MACD Signal 92612,MACD 355,MACD Signal 5355,MACD Signal 9355,MACD 3512,MACD Signal 53512,MACD Signal 93512,SO 7,%D 3-7,SO 14,%D 3-14,SO 28,%D 3-28
2021-01-21,224.6999969482422,226.3000030517578,222.4199981689453,224.97000122070312,224.4530487060547,30749600,218.28,217.81,219.34,218.22,216.63,214.27,204.2,220.48,218.77,218.08,217.87,216.78,213.07,202.22,68.14,60.18,56.06,2.4,0.3,0.12,0.69,0.18,0.3,2.87,0.69,0.57,1.16,0.57,0.75,90.68,77.24,90.74,69.93,87.77,70.87
2021-01-22,227.0800018310547,230.07000732421875,225.8000030517578,225.9499969482422,225.4307861328125,30172700,220.87,218.57,219.44,218.55,216.79,214.24,204.51,222.31,219.88,218.66,218.39,217.14,213.33,202.46,69.85,61.29,56.67,3.65,1.41,0.83,1.22,0.52,0.48,4.24,1.87,1.3,1.81,0.98,0.96,77.16,85.77,77.28,85.85,80.34,84.13
2021-01-25,229.1199951171875,229.77999877929688,224.22000122070312,229.52999877929688,229.0025634765625,33152100,224.25,219.57,219.87,219.14,217.16,214.28,204.83,224.71,221.36,219.47,219.11,217.63,213.65,202.73,75.46,65.12,58.82,5.24,2.69,1.71,1.89,0.98,0.76,6.0,3.25,2.24,2.65,1.54,1.3,97.01,88.28,97.02,88.35,97.02,88.38
2021-01-26,231.8600006103516,234.17999267578125,230.0800018310547,232.3300018310547,231.796142578125,49169600,227.42,221.05,220.35,219.87,217.47,214.33,205.17,227.25,223.05,220.42,219.96,218.2,214.02,203.02,79.03,67.81,60.42,6.83,4.07,2.73,2.63,1.53,1.14,7.78,4.76,3.35,3.58,2.22,1.75,91.65,88.61,91.68,88.66,91.68,89.68
2021-01-27,238.0,240.44000244140625,230.13999938964844,232.8999938964844,232.3648223876953,69870600,229.14,222.85,220.74,220.53,217.82,214.34,205.5,229.14,224.56,221.34,220.8,218.78,214.39,203.32,79.73,68.34,60.74,7.8,5.31,3.75,3.22,2.09,1.55,8.93,6.15,4.47,4.35,2.93,2.27,72.89,87.18,73.46,87.39,73.54,87.41
2021-01-28,235.6100006103516,242.63999938964844,235.08999633789065,238.92999267578125,238.38096618652344,49111200,231.93,225.11,221.48,221.35,218.27,214.56,205.83,232.4,226.77,222.65,221.97,219.57,214.88,203.67,85.64,73.38,63.95,9.75,6.79,4.95,4.12,2.77,2.07,11.15,7.82,5.8,5.52,3.79,2.92,85.36,83.3,87.88,84.34,87.92,84.38
2021-01-29,235.9900054931641,238.0200042724609,231.3500061035156,231.9600067138672,231.426986694336,42468900,233.13,227.0,222.0,221.94,218.56,214.74,206.13,232.25,227.57,223.34,222.61,220.06,215.22,203.95,61.47,61.25,58.24,8.91,7.5,5.74,4.23,3.26,2.5,10.4,8.68,6.72,5.72,4.44,3.48,47.18,68.48,65.11,75.48,65.21,75.56
2021-02-01,235.0599975585937,242.5,232.42999267578125,239.6499938964844,239.09930419921875,33314200,235.15,229.7,222.86,222.62,219.07,215.11,206.44,234.72,229.43,224.54,223.71,220.82,215.7,204.31,71.74,67.61,62.11,10.18,8.39,6.63,4.89,3.8,2.98,11.88,9.75,7.75,6.59,5.15,4.1,83.77,72.1,90.23,81.07,90.26,81.13
2021-02-02,241.3000030517578,242.3099975585937,238.69000244140625,239.509994506836,238.95962524414065,25916300,236.59,232.01,223.95,223.29,219.64,215.39,206.75,236.32,230.98,225.65,224.73,221.56,216.17,204.66,71.33,67.39,62.0,10.67,9.15,7.44,5.33,4.31,3.45,12.56,10.68,8.72,7.22,5.84,4.73,83.01,71.32,89.77,81.7,89.8,81.76
2021-02-03,239.57000732421875,245.08999633789065,239.259994506836,243.0,242.44161987304688,27158100,238.61,233.87,225.2,224.11,220.25,215.76,207.09,238.54,232.83,226.94,225.91,222.4,216.7,205.04,75.36,69.98,63.64,11.6,9.97,8.27,5.89,4.84,3.94,13.71,11.69,9.71,8.0,6.56,5.38,86.08,84.29,93.68,91.23,93.7,91.25
2021-02-04,242.6600036621093,243.2400054931641,240.3699951171875,242.009994506836,241.45388793945312,25296100,239.23,235.58,226.69,224.75,220.88,216.14,207.46,239.7,234.24,228.05,226.95,223.17,217.2,205.41,72.01,68.32,62.85,11.65,10.53,8.95,6.19,5.29,4.39,13.92,12.43,10.56,8.46,7.19,6.0,79.4,82.83,90.68,91.38,90.71,91.4
2021-02-05,242.22999572753903,243.27999877929688,240.4199981689453,242.1999969482422,241.64344787597656,18043900,241.27,237.2,227.89,225.36,221.52,216.51,207.8,240.53,235.47,229.1,227.93,223.91,217.7,205.78,72.29,68.48,62.94,11.43,10.83,9.44,6.37,5.65,4.78,13.83,12.9,11.21,8.77,7.72,6.55,78.97,81.48,91.1,91.82,91.28,91.9
2021-02-08,243.1499938964844,243.67999267578125,240.8099975585937,242.47000122070312,241.912841796875,22211900,241.84,238.5,229.03,226.08,222.09,216.85,208.16,241.18,236.54,230.09,228.87,224.64,218.19,206.14,72.73,68.71,63.07,11.09,10.92,9.77,6.45,5.92,5.12,13.61,13.14,11.69,8.97,8.14,7.04,80.93,79.77,90.58,90.79,92.1,91.36
2021-02-09,241.8699951171875,244.759994506836,241.3800048828125,243.7700042724609,243.20985412597656,23565000,242.69,239.64,230.35,226.78,222.69,217.24,208.5,242.04,237.66,231.11,229.83,225.39,218.7,206.51,74.99,69.87,63.74,10.93,10.92,10.0,6.55,6.13,5.4,13.57,13.28,12.07,9.19,8.49,7.47,89.57,83.16,94.18,91.95,96.02,93.13
2021-02-10,245.0,245.9199981689453,240.88999938964844,242.82000732421875,242.2620391845703,22186700,242.65,240.63,231.74,227.37,223.24,217.64,208.85,242.3,238.45,231.97,230.67,226.07,219.17,206.88,70.04,67.89,62.88,10.33,10.72,10.07,6.48,6.24,5.62,13.03,13.2,12.26,9.18,8.72,7.81,57.12,75.87,85.71,90.16,90.88,93.0
2021-02-11,244.77999877929688,245.1499938964844,242.1499938964844,244.4900054931641,243.92819213867188,15742200,243.15,241.19,233.15,228.05,223.85,218.08,209.22,243.03,239.38,232.9,231.56,226.8,219.68,207.25,73.62,69.52,63.77,10.13,10.53,10.08,6.48,6.32,5.79,12.91,13.1,12.39,9.26,8.9,8.1,78.53,75.07,93.41,91.1,95.79,94.23
2021-02-12,243.92999267578125,245.3000030517578,242.72999572753903,244.9900054931641,244.4270477294922,16552000,243.71,242.49,234.75,228.83,224.43,218.5,209.56,243.68,240.24,233.8,232.43,227.51,220.18,207.63,74.67,70.01,64.03,9.88,10.31,10.04,6.44,6.36,5.92,12.74,12.98,12.46,9.3,9.03,8.34,83.24,72.96,94.13,91.08,97.26,94.64
2021-02-16,245.02999877929688,246.1300048828125,242.9199981689453,243.6999969482422,243.13999938964844,26728500,243.95,242.9,236.3,229.54,224.99,218.86,209.88,243.69,240.77,234.53,233.16,228.15,220.64,207.98,66.65,67.02,62.8,9.16,9.93,9.86,6.24,6.32,5.98,12.04,12.67,12.38,9.12,9.06,8.5,57.44,73.07,84.8,90.78,92.89,95.31
2021-02-17,241.32000732421875,244.3099975585937,240.94000244140625,244.1999969482422,244.1999969482422,21653500,244.04,243.36,237.69,230.42,225.59,219.3,210.23,243.86,241.3,235.25,233.87,228.77,221.11,208.35,68.2,67.6,63.08,8.61,9.49,9.61,6.05,6.23,6.0,11.51,12.28,12.2,8.95,9.02,8.59,63.72,68.13,86.94,88.62,94.34,94.83
2021-02-18,241.8000030517578,243.92999267578125,240.8600006103516,243.7899932861328,243.7899932861328,16925600,244.23,243.44,238.66,231.28,226.18,219.71,210.55,243.84,241.68,235.88,234.51,229.36,221.56,208.7,65.3,66.56,62.67,7.96,8.98,9.28,5.8,6.09,5.96,10.86,11.81,11.93,8.7,8.92,8.61,55.6,58.92,84.17,85.3,93.14,93.46
2021-02-19,243.75,243.8600006103516,240.17999267578125,240.97000122070312,240.97000122070312,25262600,243.53,243.34,239.46,232.24,226.72,220.04,210.85,242.88,241.57,236.26,234.92,229.82,221.94,209.02,48.72,59.81,59.9,6.62,8.19,8.75,5.31,5.83,5.83,9.45,11.02,11.44,8.14,8.66,8.52,13.28,44.2,62.34,77.82,84.87,90.78
2021-02-22,237.4199981689453,237.92999267578125,232.3999938964844,234.509994506836,234.509994506836,36446900,241.43,242.57,239.89,232.78,227.09,220.29,211.11,240.09,240.49,236.13,234.9,230.0,222.19,209.27,29.02,47.83,54.19,3.96,6.78,7.79,4.36,5.34,5.53,6.6,9.55,10.47,7.0,8.11,8.21,15.37,28.08,15.37,53.96,65.92,81.31
2021-02-23,230.3300018310547,234.8300018310547,228.72999572753903,233.2700042724609,233.2700042724609,30228700,239.35,241.65,240.07,233.24,227.52,220.55,211.36,237.82,239.38,235.91,234.79,230.13,222.41,209.51,26.61,45.93,53.18,1.91,5.16,6.62,3.47,4.72,5.12,4.34,7.81,9.24,5.9,7.37,7.75,26.09,18.25,26.09,34.6,62.29,71.03
2021-02-24,230.009994506836,235.1999969482422,229.0,234.5500030517578,234.5500030517578,26339700,237.42,240.73,240.18,233.81,228.0,220.79,211.61,236.73,238.63,235.81,234.78,230.3,222.65,209.76,33.28,48.21,54.09,0.92,3.75,5.48,2.82,4.08,4.66,3.19,6.27,8.03,5.09,6.61,7.22,33.45,24.97,33.45,24.97,66.04,64.75
2021-02-25,232.0800018310547,234.58999633789065,227.8800048828125,228.9900054931641,228.9900054931641,39542200,234.46,239.35,239.99,234.28,228.31,220.96,211.82,234.15,237.15,235.31,234.4,230.25,222.78,209.95,22.78,40.25,49.72,-1.16,2.11,4.15,1.84,3.34,4.1,0.87,4.47,6.6,3.87,5.7,6.55,6.76,22.1,6.08,21.87,49.74,59.36
2021-02-26,231.52999877929688,235.3699951171875,229.5399932861328,232.3800048828125,232.3800048828125,37811200,232.74,238.13,239.66,234.81,228.67,221.22,212.07,233.56,236.42,235.09,234.27,230.34,222.97,210.18,36.93,46.1,52.17,-1.53,0.9,3.01,1.33,2.67,3.54,0.33,3.09,5.35,3.19,4.86,5.88,28.04,22.75,24.66,21.4,58.96,58.25
2021-03-01,235.8999938964844,237.47000122070312,233.1499938964844,236.94000244140625,236.94000244140625,25324000,233.23,237.33,239.91,235.61,229.13,221.48,212.36,234.69,236.5,235.23,234.45,230.6,223.24,210.44,51.02,52.79,55.21,-0.54,0.42,2.3,1.27,2.2,3.09,1.25,2.48,4.53,3.06,4.26,5.31,56.7,30.5,49.64,26.79,68.13,58.94
2021-03-02,237.009994506836,237.3000030517578,233.4499969482422,233.8699951171875,233.8699951171875,22785500,233.35,236.35,239.62,236.31,229.42,221.76,212.63,234.41,236.09,235.13,234.41,230.72,223.45,210.67,43.4,48.43,52.86,-0.72,0.04,1.7,0.96,1.79,2.66,0.95,1.97,3.81,2.63,3.72,4.78,59.6,48.11,32.82,35.71,48.29,58.46
2021-03-03,232.1600036621093,233.5800018310547,227.259994506836,227.5599975585937,227.5599975585937,33950400,231.95,234.68,239.02,236.69,229.59,221.94,212.85,232.13,234.78,234.57,233.97,230.6,223.54,210.84,31.96,40.94,48.47,-2.44,-0.79,0.87,0.21,1.26,2.17,-1.0,0.98,2.85,1.65,3.03,4.15,2.94,39.75,1.59,28.02,15.24,43.89
2021-03-04,226.7400054931641,232.4900054931641,224.259994506836,226.72999572753903,226.72999572753903,44584200,231.5,232.98,238.21,236.76,229.75,222.1,213.06,230.33,233.54,233.99,233.5,230.45,223.6,211.0,30.72,40.07,47.93,-3.66,-1.75,-0.04,-0.45,0.69,1.65,-2.45,-0.16,1.79,0.76,2.27,3.47,18.7,27.08,11.29,15.23,11.46,25.0
2021-03-05,229.5200042724609,233.2700042724609,226.4600067138672,231.6000061035156,231.6000061035156,41842100,231.34,232.04,237.69,236.99,229.93,222.26,213.3,230.75,233.24,233.81,233.38,230.49,223.76,211.21,45.28,47.21,51.25,-3.06,-2.18,-0.64,-0.57,0.27,1.2,-1.96,-0.76,1.04,0.53,1.69,2.88,55.56,25.73,33.56,15.48,33.56,20.09
2021-03-08,231.3699951171875,233.3699951171875,227.1300048828125,227.38999938964844,227.38999938964844,35245900,229.43,231.33,236.95,237.03,230.0,222.32,213.5,229.63,232.34,233.33,232.99,230.37,223.83,211.37,37.36,42.49,48.48,-3.7,-2.69,-1.25,-0.99,-0.15,0.77,-2.79,-1.44,0.27,-0.08,1.1,2.29,23.69,32.65,15.61,20.15,14.31,19.78
2021-03-09,232.8800048828125,235.3800048828125,231.6699981689453,233.77999877929688,233.77999877929688,33034000,229.41,231.38,236.52,237.18,230.25,222.43,213.76,231.01,232.56,233.37,233.04,230.5,224.03,211.59,52.17,50.57,52.52,-2.36,-2.58,-1.47,-0.81,-0.37,0.45,-1.48,-1.45,-0.08,0.07,0.76,1.85,72.07,50.44,48.4,32.52,43.53,30.47
2021-03-10,237.0,237.0,232.0399932861328,232.4199981689453,232.4199981689453,29733000,230.38,231.17,235.95,237.18,230.45,222.54,214.0,231.48,232.54,233.3,233.0,230.58,224.19,211.8,49.28,48.99,51.63,-1.82,-2.33,-1.54,-0.76,-0.5,0.21,-1.01,-1.3,-0.26,0.05,0.52,1.49,62.58,52.78,41.63,35.21,37.31,31.72
2021-03-11,234.9600067138672,239.1699981689453,234.3099975585937,237.1300048828125,237.1300048828125,29896000,232.46,231.98,235.66,237.32,230.69,222.72,214.28,233.37,233.25,233.58,233.27,230.84,224.45,212.05,58.57,54.31,54.41,-0.21,-1.62,-1.28,-0.33,-0.44,0.1,0.62,-0.66,-0.09,0.5,0.51,1.29,86.32,73.66,86.32,58.78,58.85,46.56
2021-03-12,234.009994506836,235.82000732421875,233.22999572753903,235.75,235.75,22647900,233.29,232.32,235.23,237.21,230.92,222.88,214.55,234.16,233.63,233.74,233.43,231.03,224.67,212.28,55.12,52.58,53.48,0.42,-0.94,-0.94,-0.11,-0.33,0.06,1.25,-0.03,0.18,0.72,0.58,1.18,77.06,75.32,77.06,68.34,52.54,49.57
2021-03-15,234.9600067138672,235.19000244140625,231.8099975585937,234.8099975585937,234.8099975585937,26034900,234.78,232.1,234.72,237.31,231.18,223.09,214.82,234.38,233.81,233.82,233.52,231.18,224.87,212.51,52.65,51.38,52.84,0.56,-0.44,-0.64,-0.01,-0.22,0.04,1.36,0.44,0.42,0.79,0.65,1.1,65.7,76.36,70.76,78.05,48.24,53.21
2021-03-16,236.27999877929688,240.0599975585937,235.94000244140625,237.7100067138672,237.7100067138672,27717700,235.56,232.49,234.42,237.24,231.49,223.32,215.09,235.49,234.41,234.11,233.79,231.43,225.13,212.76,59.22,54.8,54.58,1.38,0.17,-0.23,0.3,-0.05,0.1,2.21,1.03,0.78,1.13,0.81,1.11,81.83,74.86,85.13,77.65,61.5,54.09
2021-03-17,236.1499938964844,238.5500030517578,233.22999572753903,237.0399932861328,237.0399932861328,29500700,236.49,233.44,234.06,237.16,231.88,223.54,215.36,236.01,234.82,234.33,234.0,231.65,225.36,213.0,57.08,53.86,54.1,1.68,0.67,0.15,0.49,0.13,0.17,2.52,1.53,1.12,1.33,0.98,1.15,64.0,70.51,80.89,78.93,58.44,56.06
2021-03-18,232.5599975585937,234.19000244140625,230.3300018310547,230.72000122070312,230.72000122070312,34833000,235.21,233.83,233.41,236.75,232.13,223.7,215.59,234.24,234.19,234.06,233.79,231.62,225.47,213.18,40.88,45.84,49.82,0.18,0.51,0.15,0.13,0.13,0.17,0.91,1.32,1.08,0.86,0.94,1.09,4.01,49.95,40.89,68.97,29.54,49.83
2021-03-19,231.0200042724609,232.47000122070312,229.3500061035156,230.3500061035156,230.3500061035156,46410700,234.13,233.71,232.88,236.36,232.5,223.84,215.81,232.95,233.6,233.78,233.56,231.57,225.57,213.35,40.1,45.41,49.58,-0.83,0.06,-0.04,-0.18,0.03,0.1,-0.22,0.81,0.82,0.43,0.77,0.96,9.34,25.78,38.54,53.44,27.85,38.61
2021-03-22,230.2700042724609,236.8999938964844,230.13999938964844,235.9900054931641,235.9900054931641,30127000,234.36,234.57,232.95,236.16,232.85,224.1,216.08,233.96,233.96,233.95,233.72,231.74,225.77,213.57,55.24,52.64,53.12,0.01,0.04,-0.03,0.01,0.02,0.08,0.63,0.75,0.78,0.63,0.72,0.89,62.0,25.12,74.24,51.22,53.64,37.01
